年龄,年龄段,身份定位,评估结论,监护状况,教养方式,认知类型,同伴关系,社区环境,在校表现,法治教育覆盖,内容接触,线上交往行为,财务行为,家庭沟通分,家庭冲突分,冲动易冲动程度,攻击暴力倾向,自我认同问题程度,受不良同伴影响强度,受社区影响强度,逃学旷课频次,法治教育学习效果,上网时间问题程度,深夜上网问题程度,接触有害内容频次,时间管理问题程度,理财观念行为问题程度,情感支持,情绪调节困难程度
Q1730,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护,暴力型教养,敌意价值观,受同伴影响,社区资源丰富且治安好；社区资源贫乏,偶尔缺课；偶尔缺课,深度参与/法治活动活跃,接触黑灰产信息,接触不良社交圈,被诈骗,1,2,0,0,2,3,3,3,3,2,1,3,0,1,4
Q1731,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护；监护薄弱；留守,传统型教养；暴力型教养,敌意价值观,受同伴影响,社区一般,偶尔逃学,无法治教育,接触黑灰产信息,被网络欺凌/受害,严重财务问题,0,4,5,5,3,1,2,2,3,3,5,4,0,3,1
Q1732,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养；父母失业,溺爱型教养；暴力型教养,敌意价值观,结交不良同伴,社区资源贫乏,偶尔缺课,无法治教育,接触暴力/血腥内容,被网络欺凌/受害,理财能力良好,3,5,1,0,1,0,0,0,4,2,4,5,3,1,2
Q1733,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱,溺爱型教养,偶有极端/模糊倾向,偶有接触,社区犯罪频发；高风险社区,偶尔缺课,偶尔宣传,接触黑灰产信息,接触不良社交圈,理财能力良好,3,4,1,3,5,3,0,4,0,5,3,0,3,3,0
Q1734,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护,权威型教养,无极端倾向,偶有接触,社区资源丰富且治安好；社区一般,偶尔缺课；偶尔逃学,深度参与/法治活动活跃,接触色情内容,被网络欺凌/受害,偶尔冲动消费,1,3,5,2,4,4,3,5,4,3,4,4,3,2,3
Q1735,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱；流动监护；父母失联,权威型教养,价值观模糊,结交不良同伴,高风险社区,探索个性化学习；偶尔逃学,深度参与/法治活动活跃,接触黑灰产信息,接触不良社交圈,严重财务问题,5,3,4,4,1,0,2,4,4,3,2,3,2,5,2
Q1736,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病；留守；事实无人抚养,传统型教养,偶有极端/模糊倾向,加入不良群体,社区资源丰富且治安好,偶尔缺课；偶尔缺课,无法治教育,接触诈骗信息,参与/发起网络欺凌,严重财务问题,4,4,2,1,4,1,0,5,2,2,3,4,2,3,5
Q1737,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,传统型教养,偶有极端/模糊倾向,偶有接触,社区一般；社区资源丰富且治安好,偶尔逃学,偶尔宣传,接触暴力/血腥内容,接触不良社交圈,严重财务问题,1,2,0,5,2,4,1,5,5,5,1,4,2,0,3
Q1738,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业；父母失联；单亲,权威型教养,价值观模糊,结交不良同伴,高风险社区；社区资源丰富且治安好,长期旷课；偶尔逃学,无法治教育,接触色情内容,参与/发起网络欺凌,偶尔冲动消费,2,2,0,3,2,5,1,4,2,2,0,0,0,4,0
Q1739,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养；监护人积极参与(保护),溺爱型教养,敌意价值观,无不良同伴,社区资源丰富且治安好,长期旷课；偶尔逃学,无法治教育,接触暴力/血腥内容,线上交往健康,偶尔冲动消费,5,4,1,4,1,1,5,4,5,0,1,3,1,5,1
Q1740,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守,传统型教养；权威型教养,无极端倾向,加入不良群体,高风险社区,偶尔逃学；偶尔逃学,无法治教育,主要接触正面/学习资源,被网络欺凌/受害,理财能力良好,2,5,0,5,3,2,3,5,0,5,5,2,1,0,2
Q1741,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失联；单亲,暴力型教养；溺爱型教养,无极端倾向,无不良同伴,社区犯罪频发,辍学,深度参与/法治活动活跃,接触黑灰产信息,线上交往健康,存在欠债,2,2,5,1,5,4,0,2,5,1,4,4,0,4,1
Q1742,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守；监护薄弱；监护人积极参与(保护),忽视型教养；权威型教养,无极端倾向,结交不良同伴,社区治安较差；社区一般,偶尔缺课；偶尔逃学,无法治教育,接触诈骗信息,参与/发起网络欺凌,被诈骗,3,1,5,3,5,5,0,2,2,3,4,5,3,0,5
Q1743,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病；留守；父母失业,溺爱型教养；传统型教养,偶有极端/模糊倾向,结交不良同伴,社区一般；高风险社区,偶尔逃学,深度参与/法治活动活跃,接触诈骗信息,线上交往健康,理财能力良好,2,5,0,0,0,4,5,3,4,2,1,3,0,3,5
Q1744,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守；父母失业,权威型教养；暴力型教养,无极端倾向,加入不良群体,高风险社区；社区一般,偶尔缺课；长期旷课,偶尔宣传,主要接触正面/学习资源,参与/发起网络欺凌,严重财务问题,0,2,2,5,2,0,4,4,1,0,4,0,4,0,0
Q1745,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；单亲,忽视型教养,无极端倾向,受同伴影响,高风险社区；社区一般,探索个性化学习；偶尔逃学,按课表开展,接触色情内容,接触不良社交圈,偶尔冲动消费,5,1,5,2,5,3,4,0,0,5,2,2,2,4,0
Q1746,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在,溺爱型教养；暴力型教养,价值观模糊,加入不良群体,社区资源贫乏,长期旷课；辍学,深度参与/法治活动活跃,主要接触正面/学习资源,被网络欺凌/受害,严重财务问题,4,5,2,0,4,5,3,0,0,4,3,3,0,2,3
Q1747,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失联；事实无人抚养；流动监护,忽视型教养；传统型教养,无极端倾向,无不良同伴,社区一般；社区一般,偶尔逃学,偶尔宣传,接触暴力/血腥内容,线上交往健康,被诈骗,1,3,1,5,1,1,5,0,4,5,3,0,1,3,1
Q1748,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守；单亲；父母失联,暴力型教养；传统型教养,偶有极端/模糊倾向,受同伴影响,社区治安较差,偶尔逃学；偶尔缺课,偶尔宣传,接触诈骗信息,线上交往健康,严重财务问题,1,1,5,5,3,3,2,5,0,5,5,0,1,2,2
Q1749,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守；事实无人抚养；长期疾病,忽视型教养；权威型教养,价值观模糊,无不良同伴,社区一般,偶尔逃学,无法治教育,接触诈骗信息,参与/发起网络欺凌,严重财务问题,0,2,0,1,3,2,2,1,1,2,2,4,2,1,3
Q1750,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在；监护薄弱；事实无人抚养,权威型教养；忽视型教养,无极端倾向,结交不良同伴,高风险社区；社区治安较差,偶尔逃学,无法治教育,接触暴力/血腥内容,接触不良社交圈,偶尔冲动消费,4,3,5,0,2,3,0,0,0,0,0,1,0,3,0
Q1751,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护；留守；父母失业,溺爱型教养；暴力型教养,价值观模糊,无不良同伴,社区资源丰富且治安好；社区一般,辍学,偶尔宣传,接触黑灰产信息,线上交往健康,严重财务问题,2,4,1,1,3,5,0,0,4,2,5,5,1,5,3
Q1752,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；事实无人抚养,忽视型教养；溺爱型教养,价值观模糊,加入不良群体,社区资源贫乏,长期旷课,按课表开展,接触黑灰产信息,参与/发起网络欺凌,存在欠债,5,5,4,2,4,2,1,1,2,5,3,4,3,1,5
Q1753,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养；监护薄弱,暴力型教养；传统型教养,无极端倾向,无不良同伴,社区犯罪频发；高风险社区,探索个性化学习；辍学,深度参与/法治活动活跃,主要接触正面/学习资源,被网络欺凌/受害,存在欠债,3,4,0,0,4,5,3,4,0,3,3,5,2,3,3
Q1754,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病,传统型教养；溺爱型教养,无极端倾向,偶有接触,社区一般,偶尔逃学,无法治教育,主要接触正面/学习资源,接触不良社交圈,存在欠债,5,1,4,1,3,1,2,5,4,4,4,3,5,1,4
Q1755,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业；流动监护,传统型教养,价值观模糊,受同伴影响,社区资源贫乏,探索个性化学习；偶尔缺课,深度参与/法治活动活跃,接触暴力/血腥内容,参与/发起网络欺凌,存在欠债,2,1,0,2,2,4,0,2,2,1,1,5,1,1,4
Q1756,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护；监护人积极参与(保护),溺爱型教养；暴力型教养,价值观模糊,加入不良群体,社区一般；社区一般,探索个性化学习；辍学,按课表开展,接触色情内容,被网络欺凌/受害,被诈骗,1,3,1,2,4,5,1,3,1,3,2,0,5,5,1
Q1757,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守；父母失业,溺爱型教养,无极端倾向,结交不良同伴,社区资源丰富且治安好；社区资源贫乏,偶尔缺课；偶尔逃学,偶尔宣传,接触色情内容,被网络欺凌/受害,理财能力良好,3,1,0,3,0,4,4,3,0,5,1,1,4,0,4
Q1758,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失联；父母失业,暴力型教养,价值观模糊,无不良同伴,社区资源贫乏,偶尔逃学；偶尔缺课,深度参与/法治活动活跃,主要接触正面/学习资源,接触不良社交圈,理财能力良好,1,1,4,2,0,3,0,4,4,4,2,4,3,3,3
Q1759,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护,权威型教养,偶有极端/模糊倾向,结交不良同伴,社区一般；社区一般,偶尔逃学；偶尔逃学,按课表开展,接触暴力/血腥内容,线上交往健康,被诈骗,3,1,4,0,2,4,4,1,3,5,5,1,1,4,2
Q1760,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养,忽视型教养,价值观模糊,加入不良群体,社区资源贫乏,长期旷课；长期旷课,无法治教育,接触黑灰产信息,被网络欺凌/受害,理财能力良好,1,2,4,2,2,0,4,3,3,4,2,1,1,2,5
Q1761,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在；监护人积极参与(保护),暴力型教养；权威型教养,无极端倾向,受同伴影响,社区一般,偶尔逃学；偶尔缺课,深度参与/法治活动活跃,接触诈骗信息,被网络欺凌/受害,理财能力良好,2,1,1,2,3,2,3,3,3,1,2,1,1,3,5
Q1762,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱；监护人积极参与(保护)；事实无人抚养,溺爱型教养；传统型教养,价值观模糊,偶有接触,社区犯罪频发,偶尔逃学,偶尔宣传,主要接触正面/学习资源,接触不良社交圈,严重财务问题,3,3,2,5,1,3,5,3,1,3,0,5,4,0,3
Q1763,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲；监护薄弱；父母常年不在,传统型教养；暴力型教养,无极端倾向,加入不良群体,社区治安较差,偶尔逃学,按课表开展,接触色情内容,线上交往健康,偶尔冲动消费,1,2,5,3,4,0,3,4,4,4,5,4,3,5,2
Q1764,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失联,权威型教养；忽视型教养,无极端倾向,无不良同伴,社区资源贫乏,长期旷课；长期旷课,按课表开展,接触诈骗信息,接触不良社交圈,理财能力良好,0,1,5,4,3,1,2,2,5,1,0,5,5,2,0
Q1765,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护；监护薄弱；单亲,暴力型教养；传统型教养,敌意价值观,偶有接触,社区犯罪频发,偶尔逃学,无法治教育,接触暴力/血腥内容,参与/发起网络欺凌,存在欠债,3,4,0,4,2,1,0,5,2,3,2,0,1,0,3
Q1766,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病,忽视型教养；传统型教养,无极端倾向,无不良同伴,社区治安较差；高风险社区,偶尔缺课；偶尔逃学,偶尔宣传,接触诈骗信息,被网络欺凌/受害,严重财务问题,2,2,1,2,3,2,3,3,0,2,3,1,5,2,5
Q1767,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护,传统型教养,敌意价值观,无不良同伴,社区一般,辍学；探索个性化学习,偶尔宣传,接触色情内容,参与/发起网络欺凌,被诈骗,1,1,4,4,2,0,4,5,2,5,3,1,5,1,4
Q1768,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业,传统型教养,偶有极端/模糊倾向,偶有接触,社区犯罪频发；社区一般,偶尔逃学,无法治教育,接触色情内容,参与/发起网络欺凌,理财能力良好,0,2,0,4,2,1,5,0,5,2,2,1,2,3,0
Q1769,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守；单亲,暴力型教养；权威型教养,价值观模糊,无不良同伴,社区一般；社区资源贫乏,探索个性化学习,深度参与/法治活动活跃,接触诈骗信息,接触不良社交圈,严重财务问题,4,4,0,5,1,3,3,0,1,4,2,0,5,5,5
Q1770,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱；父母常年不在；事实无人抚养,暴力型教养；溺爱型教养,偶有极端/模糊倾向,受同伴影响,社区治安较差；社区犯罪频发,偶尔缺课,深度参与/法治活动活跃,接触色情内容,接触不良社交圈,被诈骗,5,4,4,5,0,5,4,0,1,3,2,0,2,3,0
Q1771,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在,忽视型教养,偶有极端/模糊倾向,受同伴影响,社区治安较差；社区一般,偶尔缺课；辍学,无法治教育,接触诈骗信息,线上交往健康,理财能力良好,1,5,4,3,5,0,2,1,0,2,3,5,3,1,3
Q1772,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病,忽视型教养；权威型教养,敌意价值观,受同伴影响,社区一般,偶尔缺课；偶尔逃学,无法治教育,接触暴力/血腥内容,线上交往健康,存在欠债,2,4,4,1,2,4,1,3,5,5,5,4,2,3,3
Q1773,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病,暴力型教养,敌意价值观,偶有接触,社区资源贫乏；社区资源贫乏,偶尔逃学；偶尔缺课,无法治教育,接触黑灰产信息,接触不良社交圈,严重财务问题,5,4,4,4,3,2,0,0,5,0,4,4,0,4,3
Q1774,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护,传统型教养,价值观模糊,加入不良群体,社区资源贫乏；社区犯罪频发,偶尔逃学；辍学,无法治教育,主要接触正面/学习资源,被网络欺凌/受害,严重财务问题,5,1,0,2,5,4,3,1,5,3,0,2,0,4,3
Q1775,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),暴力型教养；忽视型教养,敌意价值观,无不良同伴,社区犯罪频发,偶尔缺课,无法治教育,主要接触正面/学习资源,线上交往健康,严重财务问题,5,3,0,0,3,5,5,4,0,1,0,4,4,2,3
Q1776,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型教养,无极端倾向,偶有接触,社区资源贫乏；社区资源丰富且治安好,探索个性化学习；探索个性化学习,偶尔宣传,接触暴力/血腥内容,线上交往健康,严重财务问题,4,3,0,3,4,5,0,1,2,0,2,0,1,3,4
Q1777,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,暴力型教养,无极端倾向,结交不良同伴,社区犯罪频发,偶尔逃学；偶尔缺课,偶尔宣传,接触黑灰产信息,被网络欺凌/受害,偶尔冲动消费,0,0,1,3,0,5,3,0,4,5,0,5,5,5,3
Q1778,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,溺爱型教养,敌意价值观,加入不良群体,社区治安较差；社区资源丰富且治安好,偶尔缺课；偶尔缺课,按课表开展,接触暴力/血腥内容,参与/发起网络欺凌,严重财务问题,5,4,4,0,3,5,2,4,2,2,2,5,5,3,4
